obs,year,month,day,date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.,buoy_label
6101,1984,8,30,1984-08-30,-0.03,-124.54,-6.4,1.5,,22.8,23.36,0
6102,1984,8,31,1984-08-31,-0.03,-124.54,-3.7,2.7,,22.55,23.32,0
6103,1984,9,1,1984-09-01,-0.03,-124.54,-2.9,2.9,,22.52,23.49,0
6104,1984,9,2,1984-09-02,-0.03,-124.54,-5.4,1.2,,22.56,23.36,0
6105,1984,9,3,1984-09-03,-0.03,-124.54,-6.1,1.0,,21.98,22.49,0
6106,1984,9,4,1984-09-04,-0.03,-124.54,-3.8,0.0,,21.58,21.8,0
6107,1984,9,5,1984-09-05,-0.03,-124.54,-2.1,0.3,,21.73,21.86,0
6108,1984,9,6,1984-09-06,-0.03,-124.54,-3.5,0.4,,22.0,22.06,0
6109,1984,9,7,1984-09-07,-0.03,-124.54,-4.1,1.1,,22.16,22.31,0
6110,1984,9,8,1984-09-08,-0.03,-124.54,-4.5,1.6,,22.36,22.37,0
6111,1984,9,9,1984-09-09,-0.03,-124.54,-5.9,1.2,,22.18,22.4,0
6112,1984,9,10,1984-09-10,-0.03,-124.54,-5.6,2.1,,22.22,22.57,0
6113,1984,9,11,1984-09-11,-0.03,-124.54,-3.6,2.6,,22.6,23.09,0
6114,1984,9,12,1984-09-12,-0.03,-124.54,-4.1,2.4,,23.67,24.56,0
6115,1984,9,13,1984-09-13,-0.03,-124.54,-5.7,2.6,,23.78,24.62,0
6116,1984,9,14,1984-09-14,-0.03,-124.54,-5.5,3.6,,23.71,24.45,0
6117,1984,9,15,1984-09-15,-0.03,-124.54,-6.1,2.7,,23.65,24.37,0
6118,1984,9,16,1984-09-16,-0.03,-124.54,-5.4,2.1,,23.27,24.1,0
6119,1984,9,17,1984-09-17,-0.03,-124.54,-4.5,0.2,,23.22,24.45,0
6120,1984,9,18,1984-09-18,-0.03,-124.54,-5.7,1.0,,22.93,24.56,0
6121,1984,9,19,1984-09-19,-0.03,-124.54,-5.2,2.4,,22.51,23.53,0
6122,1984,9,20,1984-09-20,-0.03,-124.54,-4.6,1.7,,22.42,22.65,0
6123,1984,9,21,1984-09-21,-0.03,-124.54,-4.0,1.4,,22.52,22.69,0
6124,1984,9,22,1984-09-22,-0.03,-124.54,-3.3,0.0,,22.57,22.87,0
6125,1984,9,23,1984-09-23,-0.03,-124.54,-3.3,1.2,,22.74,22.95,0
6126,1984,9,24,1984-09-24,-0.03,-124.54,-4.0,1.7,,22.89,22.87,0
6127,1984,9,25,1984-09-25,-0.03,-124.54,-4.5,0.7,,22.89,22.89,0
6128,1984,9,26,1984-09-26,-0.03,-124.54,-5.3,1.1,,23.11,23.06,0
6129,1984,9,27,1984-09-27,-0.03,-124.54,-5.7,1.3,,23.17,23.05,0
6130,1984,9,28,1984-09-28,-0.03,-124.54,-5.2,1.8,,23.32,22.99,0
6131,1984,9,29,1984-09-29,-0.03,-124.54,-6.0,0.6,,23.48,22.97,0
6132,1984,9,30,1984-09-30,-0.03,-124.54,-7.8,1.5,,23.4,22.96,0
6133,1984,10,1,1984-10-01,-0.03,-124.54,-8.3,0.6,,23.52,22.94,0
6134,1984,10,2,1984-10-02,-0.03,-124.54,-7.4,0.8,,23.22,22.92,0
6135,1984,10,3,1984-10-03,-0.03,-124.54,-5.9,2.1,,22.91,22.91,0
6136,1984,10,4,1984-10-04,-0.03,-124.54,-5.2,2.1,,23.04,22.89,0
6137,1984,10,5,1984-10-05,-0.03,-124.54,-4.8,2.9,,22.94,22.88,0
6138,1984,10,6,1984-10-06,-0.03,-124.54,-6.0,2.7,,22.82,22.86,0
6139,1984,10,7,1984-10-07,-0.03,-124.54,-6.1,1.6,,22.79,22.85,0
6140,1984,10,8,1984-10-08,-0.03,-124.54,-6.2,2.1,,22.71,22.83,0
6141,1984,10,9,1984-10-09,-0.03,-124.54,-6.2,2.0,,22.9,22.82,0
6142,1984,10,10,1984-10-10,-0.03,-124.54,-8.1,2.5,,23.23,22.8,0
6143,1984,10,11,1984-10-11,-0.03,-124.54,-7.8,2.5,,23.44,22.79,0
6144,1984,10,12,1984-10-12,-0.03,-124.54,-7.2,2.2,,23.55,22.77,0
6145,1984,10,13,1984-10-13,-0.03,-124.54,-7.0,0.3,,23.27,22.75,0
6146,1984,10,14,1984-10-14,-0.03,-124.54,-6.5,-0.7,,22.48,22.74,0
6147,1984,10,15,1984-10-15,-0.03,-124.54,-4.7,1.3,,21.97,22.72,0
6148,1984,10,16,1984-10-16,-0.03,-124.54,-4.0,1.1,,22.06,22.71,0
6149,1984,10,17,1984-10-17,-0.03,-124.54,-5.4,0.4,,22.38,22.69,0
6150,1984,10,18,1984-10-18,-0.03,-124.54,-5.8,0.7,,22.3,22.68,0
6151,1984,10,19,1984-10-19,-0.03,-124.54,-4.8,1.2,,22.46,22.66,0
6152,1984,10,20,1984-10-20,0.01,-124.58,-5.2,2.3,,22.56,22.76,0
6153,1984,10,21,1984-10-21,0.01,-124.58,-5.4,1.5,,22.78,23.03,0
6154,1984,10,22,1984-10-22,0.01,-124.57,-5.9,1.5,,22.9,23.18,0
6155,1984,10,23,1984-10-23,-0.01,-124.57,-5.2,3.4,,22.77,23.16,0
6156,1984,10,24,1984-10-24,-0.01,-124.57,-4.9,2.1,,22.58,22.85,0
6157,1984,10,25,1984-10-25,-0.01,-124.57,-4.8,2.3,,22.27,22.58,0
6158,1984,10,26,1984-10-26,-0.01,-124.58,-4.3,1.2,,22.32,22.64,0
6159,1984,10,27,1984-10-27,-0.01,-124.58,-5.1,0.7,,22.43,22.78,0
6160,1984,10,28,1984-10-28,-0.01,-124.59,-4.6,2.0,,22.38,22.83,0
6161,1984,10,29,1984-10-29,-0.01,-124.57,-4.6,1.7,,22.48,22.9,0
6162,1984,10,30,1984-10-30,0.0,-124.59,-5.4,0.0,,22.68,23.06,0
6163,1984,10,31,1984-10-31,-0.01,-124.57,,,,22.48,22.9,0
6164,1984,11,1,1984-11-01,0.0,-124.59,,,,22.4,22.89,0
6165,1984,11,2,1984-11-02,-0.01,-124.57,,,,21.56,22.68,0
6166,1984,11,3,1984-11-03,0.01,-124.58,,,,21.93,22.22,0
6167,1984,11,4,1984-11-04,0.01,-124.59,,,,22.4,22.48,0
6168,1984,11,5,1984-11-05,0.01,-124.59,,,,22.5,22.57,0
6169,1984,11,6,1984-11-06,0.01,-124.59,,,,22.5,22.83,0
6170,1984,11,7,1984-11-07,0.0,-124.6,,,,22.61,23.05,0
6171,1984,11,8,1984-11-08,-0.01,-124.57,,,,22.2,22.66,0
6172,1984,11,9,1984-11-09,-0.01,-124.57,,,,21.9,21.97,0
6173,1984,11,10,1984-11-10,-0.01,-124.57,,,,21.88,21.83,0
6174,1984,11,11,1984-11-11,-0.01,-124.59,,,,22.15,22.17,0
6175,1984,11,12,1984-11-12,-0.01,-124.57,,,,22.95,23.09,0
6176,1984,11,13,1984-11-13,-0.01,-124.57,,,,22.84,23.15,0
6177,1984,11,14,1984-11-14,0.0,-124.58,,,,22.74,23.4,0
6178,1984,11,15,1984-11-15,0.0,-124.59,,,,22.47,23.25,0
6179,1984,11,16,1984-11-16,-0.01,-124.57,,,,21.97,22.58,0
6180,1984,11,17,1984-11-17,-0.01,-124.57,,,,21.41,21.86,0
6181,1984,11,18,1984-11-18,0.01,-124.58,,,,21.46,21.58,0
6182,1984,11,19,1984-11-19,0.01,-124.57,,,,21.74,21.69,0
6183,1984,11,20,1984-11-20,0.01,-124.57,,,,21.73,21.66,0
6184,1984,11,21,1984-11-21,0.01,-124.57,,,,21.81,21.91,0
6185,1984,11,22,1984-11-22,-0.01,-124.57,,,,21.98,22.2,0
6186,1984,11,23,1984-11-23,-0.01,-124.57,,,,22.15,22.38,0
6187,1984,11,24,1984-11-24,-0.01,-124.57,,,,21.97,22.31,0
6188,1984,11,25,1984-11-25,-0.01,-124.57,,,,22.12,22.29,0
6189,1984,11,26,1984-11-26,-0.01,-124.57,,,,22.02,22.27,0
6190,1984,11,27,1984-11-27,-0.01,-124.57,,,,22.05,22.16,0
6191,1984,11,28,1984-11-28,-0.01,-124.57,,,,21.78,21.98,0
6192,1984,11,29,1984-11-29,-0.01,-124.57,,,,21.95,22.05,0
6193,1984,11,30,1984-11-30,-0.01,-124.57,,,,22.35,22.17,0
6194,1984,12,1,1984-12-01,-0.01,-124.57,,,,22.48,22.7,0
6195,1984,12,2,1984-12-02,-0.01,-124.57,,,,22.92,23.2,0
6196,1984,12,3,1984-12-03,-0.01,-124.57,,,,22.84,23.25,0
6197,1984,12,4,1984-12-04,-0.01,-124.57,,,,22.6,23.14,0
6198,1984,12,5,1984-12-05,-0.01,-124.57,,,,22.55,23.14,0
6199,1984,12,6,1984-12-06,-0.01,-124.57,,,,21.82,23.19,0
6200,1984,12,7,1984-12-07,-0.01,-124.57,,,,22.11,22.62,0
6201,1984,12,8,1984-12-08,-0.01,-124.57,,,,21.8,22.06,0
6202,1984,12,9,1984-12-09,-0.01,-124.57,,,,21.82,21.96,0
6203,1984,12,10,1984-12-10,-0.01,-124.57,,,,21.86,21.77,0
6204,1984,12,11,1984-12-11,-0.01,-124.57,,,,22.25,22.22,0
6205,1984,12,12,1984-12-12,-0.01,-124.57,,,,22.34,22.38,0
6206,1984,12,13,1984-12-13,-0.01,-124.57,,,,22.37,22.6,0
6207,1984,12,14,1984-12-14,-0.01,-124.57,,,,22.32,22.79,0
6208,1984,12,15,1984-12-15,-0.01,-124.57,,,,22.58,22.71,0
6209,1984,12,16,1984-12-16,-0.01,-124.57,,,,22.64,22.48,0
6210,1984,12,17,1984-12-17,-0.01,-124.57,,,,22.27,22.43,0
6211,1984,12,18,1984-12-18,-0.01,-124.57,,,,21.92,22.25,0
6212,1984,12,19,1984-12-19,-0.01,-124.57,,,,21.83,21.95,0
6213,1984,12,20,1984-12-20,-0.01,-124.57,,,,21.76,22.1,0
6214,1984,12,21,1984-12-21,-0.01,-124.57,,,,21.59,22.15,0
6215,1984,12,22,1984-12-22,-0.01,-124.57,,,,21.53,22.39,0
6216,1984,12,23,1984-12-23,-0.01,-124.57,,,,22.3,22.54,0
6217,1984,12,24,1984-12-24,-0.01,-124.57,,,,22.07,22.51,0
6218,1984,12,25,1984-12-25,-0.01,-124.57,,,,22.23,22.63,0
6219,1984,12,26,1984-12-26,-0.01,-124.57,,,,22.43,22.86,0
6220,1984,12,27,1984-12-27,-0.01,-124.57,,,,22.32,22.94,0
6221,1984,12,28,1984-12-28,-0.01,-124.57,,,,21.79,22.83,0
6222,1984,12,29,1984-12-29,-0.01,-124.57,,,,22.2,22.58,0
6223,1984,12,30,1984-12-30,-0.01,-124.57,,,,21.82,22.58,0
6224,1984,12,31,1984-12-31,-0.01,-124.57,,,,22.39,22.44,0
6225,1985,1,1,1985-01-01,-0.01,-124.57,,,,22.38,22.39,0
6226,1985,1,2,1985-01-02,-0.01,-124.57,,,,22.34,22.53,0
6227,1985,1,3,1985-01-03,-0.01,-124.57,,,,22.51,22.58,0
6228,1985,1,4,1985-01-04,-0.01,-124.57,,,,22.36,22.61,0
6229,1985,1,5,1985-01-05,-0.01,-124.57,,,,22.3,22.42,0
6230,1985,1,6,1985-01-06,-0.01,-124.57,,,,22.2,22.27,0
6231,1985,1,7,1985-01-07,-0.01,-124.57,,,,22.51,23.05,0
6232,1985,1,8,1985-01-08,-0.01,-124.57,,,,23.18,24.03,0
6233,1985,1,9,1985-01-09,-0.01,-124.57,,,,23.36,24.7,0
6234,1985,1,10,1985-01-10,-0.01,-124.57,,,,23.48,24.84,0
6235,1985,1,11,1985-01-11,-0.01,-124.57,,,,23.54,24.75,0
6236,1985,1,12,1985-01-12,-0.01,-124.57,,,,23.63,24.54,0
6237,1985,1,13,1985-01-13,-0.01,-124.57,,,,23.15,24.09,0
6238,1985,1,14,1985-01-14,-0.01,-124.57,,,,22.89,23.39,0
6239,1985,1,15,1985-01-15,-0.01,-124.57,,,,21.98,22.24,0
6240,1985,1,16,1985-01-16,-0.01,-124.57,,,,21.84,21.94,0
6241,1985,1,17,1985-01-17,-0.01,-124.57,,,,22.19,22.35,0
6242,1985,1,18,1985-01-18,-0.01,-124.57,,,,22.47,22.69,0
6243,1985,1,19,1985-01-19,-0.01,-124.57,,,,22.27,22.82,0
6244,1985,1,20,1985-01-20,-0.01,-124.57,,,,22.82,23.05,0
6245,1985,1,21,1985-01-21,-0.01,-124.57,,,,22.78,23.2,0
6246,1985,1,22,1985-01-22,-0.01,-124.57,,,,23.01,23.31,0
6247,1985,1,23,1985-01-23,-0.01,-124.57,,,,21.97,23.12,0
6248,1985,1,24,1985-01-24,-0.01,-124.57,,,,22.43,22.9,0
6249,1985,1,25,1985-01-25,-0.01,-124.57,,,,22.19,22.51,0
6250,1985,1,26,1985-01-26,-0.01,-124.57,,,,21.98,22.2,0
6251,1985,1,27,1985-01-27,-0.01,-124.57,,,,22.11,22.27,0
6252,1985,1,28,1985-01-28,-0.01,-124.57,,,,22.02,22.32,0
6253,1985,1,29,1985-01-29,-0.01,-124.57,,,,22.06,22.47,0
6254,1985,1,30,1985-01-30,-0.01,-124.57,,,,22.03,22.37,0
6255,1985,1,31,1985-01-31,-0.01,-124.57,,,,22.05,22.44,0
6256,1985,2,1,1985-02-01,-0.01,-124.57,,,,22.19,22.93,0
6257,1985,2,2,1985-02-02,-0.01,-124.57,,,,22.42,23.05,0
6258,1985,2,3,1985-02-03,-0.01,-124.57,,,,21.81,22.6,0
6259,1985,2,4,1985-02-04,-0.01,-124.57,,,,21.25,22.25,0
6260,1985,2,5,1985-02-05,-0.01,-124.57,,,,22.36,22.44,0
6261,1985,2,6,1985-02-06,-0.01,-124.57,,,,22.59,22.68,0
6262,1985,2,7,1985-02-07,-0.01,-124.57,,,,22.34,22.89,0
6263,1985,2,8,1985-02-08,-0.01,-124.57,,,,22.71,23.01,0
6264,1985,2,9,1985-02-09,-0.01,-124.57,,,,22.59,23.02,0
6265,1985,2,10,1985-02-10,-0.01,-124.57,,,,22.71,23.11,0
6266,1985,2,11,1985-02-11,-0.01,-124.57,,,,22.63,23.09,0
6267,1985,2,12,1985-02-12,-0.01,-124.57,,,,22.57,22.9,0
6268,1985,2,13,1985-02-13,-0.01,-124.57,,,,22.75,23.07,0
6269,1985,2,14,1985-02-14,-0.01,-124.57,,,,22.81,23.16,0
6270,1985,2,15,1985-02-15,-0.01,-124.57,,,,23.59,23.82,0
6271,1985,2,16,1985-02-16,-0.01,-124.57,,,,23.86,24.56,0
6272,1985,2,17,1985-02-17,-0.01,-124.57,,,,24.23,25.17,0
6273,1985,2,18,1985-02-18,-0.01,-124.57,,,,24.55,25.5,0
6274,1985,2,19,1985-02-19,-0.01,-124.57,,,,24.36,25.5,0
6275,1985,2,20,1985-02-20,-0.01,-124.57,,,,24.12,25.32,0
6276,1985,2,21,1985-02-21,-0.01,-124.57,,,,23.91,25.05,0
6277,1985,2,22,1985-02-22,-0.01,-124.57,,,,24.02,25.02,0
6278,1985,2,23,1985-02-23,-0.01,-124.57,,,,24.17,24.9,0
6279,1985,2,24,1985-02-24,-0.01,-124.57,,,,24.13,25.03,0
6280,1985,2,25,1985-02-25,-0.01,-124.57,,,,24.2,25.1,0
6281,1985,2,26,1985-02-26,-0.01,-124.57,,,,24.55,25.29,0
6282,1985,2,27,1985-02-27,-0.01,-124.57,,,,24.59,25.25,0
6283,1985,2,28,1985-02-28,-0.01,-124.57,,,,24.21,25.04,0
6284,1985,3,1,1985-03-01,-0.01,-124.57,,,,24.56,25.14,0
6285,1985,3,2,1985-03-02,-0.01,-124.57,,,,24.64,24.99,0
6286,1985,3,3,1985-03-03,-0.01,-124.57,,,,24.51,24.95,0
6287,1985,3,4,1985-03-04,-0.01,-124.57,,,,24.74,24.85,0
6288,1985,3,5,1985-03-05,-0.01,-124.57,,,,24.67,24.74,0
6289,1985,3,6,1985-03-06,-0.01,-124.57,,,,24.37,24.54,0
6290,1985,3,7,1985-03-07,-0.01,-124.57,,,,23.74,24.59,0
6291,1985,3,8,1985-03-08,-0.01,-124.57,,,,24.25,24.76,0
6292,1985,3,9,1985-03-09,-0.01,-124.57,,,,24.54,24.78,0
6293,1985,3,10,1985-03-10,-0.01,-124.57,,,,24.27,24.64,0
6294,1985,3,11,1985-03-11,-0.01,-124.57,,,,24.04,24.46,0
6295,1985,3,12,1985-03-12,-0.01,-124.57,,,,24.34,24.59,0
6296,1985,3,13,1985-03-13,-0.01,-124.57,,,,24.39,24.68,0
6297,1985,3,14,1985-03-14,-0.01,-124.57,,,,24.38,24.71,0
6298,1985,3,15,1985-03-15,-0.01,-124.57,,,,24.11,24.75,0
6299,1985,3,16,1985-03-16,-0.01,-124.57,,,,24.28,24.72,0
6300,1985,3,17,1985-03-17,-0.01,-124.57,,,,24.47,24.7,0
6301,1985,3,18,1985-03-18,-0.01,-124.57,,,,24.3,24.45,0
6302,1985,3,19,1985-03-19,-0.01,-124.57,,,,24.29,24.45,0
6303,1985,3,20,1985-03-20,-0.01,-124.57,,,,24.19,24.48,0
6304,1985,3,21,1985-03-21,-0.01,-124.57,,,,23.71,24.58,0
6305,1985,3,22,1985-03-22,-0.01,-124.57,,,,23.93,24.56,0
6306,1985,3,23,1985-03-23,-0.01,-124.57,,,,23.22,24.15,0
6307,1985,3,24,1985-03-24,-0.01,-124.57,,,,23.53,24.31,0
6308,1985,3,25,1985-03-25,-0.01,-124.57,,,,22.61,24.45,0
6309,1985,3,26,1985-03-26,-0.01,-124.57,,,,23.51,24.6,0
6310,1985,3,27,1985-03-27,-0.01,-124.57,,,,24.03,24.52,0
6311,1985,3,28,1985-03-28,-0.01,-124.57,,,,23.92,24.51,0
6312,1985,3,29,1985-03-29,-0.01,-124.57,,,,24.2,24.82,0
6313,1985,3,30,1985-03-30,-0.01,-124.57,,,,24.59,25.12,0
6314,1985,3,31,1985-03-31,-0.01,-124.57,,,,24.59,25.34,0
6315,1985,4,1,1985-04-01,-0.01,-124.57,,,,24.28,25.0,0
6316,1985,4,2,1985-04-02,-0.01,-124.57,,,,23.91,24.87,0
6317,1985,4,3,1985-04-03,-0.01,-124.57,,,,23.69,24.83,0
6318,1985,4,4,1985-04-04,-0.01,-124.57,,,,24.05,24.54,0
6319,1985,4,5,1985-04-05,-0.01,-124.57,,,,24.0,24.58,0
6320,1985,4,6,1985-04-06,-0.01,-124.57,,,,24.55,25.14,0
6321,1985,4,7,1985-04-07,-0.01,-124.57,,,,24.98,25.15,0
6322,1985,4,8,1985-04-08,-0.01,-124.57,,,,24.7,24.95,0
6323,1985,4,9,1985-04-09,-0.01,-124.57,,,,24.66,25.11,0
6324,1985,4,10,1985-04-10,-0.01,-124.57,,,,24.58,25.55,0
6325,1985,4,11,1985-04-11,-0.01,-124.57,,,,25.38,25.77,0
6326,1985,4,12,1985-04-12,-0.01,-124.57,,,,24.63,25.16,0
6327,1985,4,13,1985-04-13,-0.01,-124.57,,,,24.68,25.06,0
6328,1985,4,14,1985-04-14,-0.01,-124.57,,,,24.0,24.57,0
6329,1985,4,15,1985-04-15,-0.01,-124.57,,,,23.86,24.16,0
6330,1985,4,16,1985-04-16,-0.01,-124.57,,,,23.66,24.26,0
6331,1985,4,17,1985-04-17,-0.01,-124.57,,,,23.93,24.46,0
6332,1985,4,18,1985-04-18,-0.01,-124.57,,,,23.74,24.49,0
6333,1985,4,19,1985-04-19,-0.01,-124.57,,,,24.23,24.59,0
6334,1985,4,20,1985-04-20,-0.01,-124.57,,,,23.93,24.59,0
6335,1985,4,21,1985-04-21,-0.01,-124.57,,,,24.16,24.73,0
6336,1985,4,22,1985-04-22,-0.01,-124.57,,,,24.2,24.96,0
6337,1985,4,23,1985-04-23,-0.01,-124.57,,,,24.63,25.22,0
6338,1985,4,24,1985-04-24,-0.01,-124.57,,,,24.98,25.45,0
6339,1985,4,25,1985-04-25,-0.01,-124.57,,,,25.42,25.92,0
6340,1985,4,26,1985-04-26,-0.01,-124.57,,,,25.51,25.79,0
6341,1985,4,27,1985-04-27,-0.01,-124.57,,,,25.54,26.12,0
6342,1985,4,28,1985-04-28,-0.01,-124.57,,,,25.57,25.8,0
6343,1985,4,29,1985-04-29,-0.01,-124.57,,,,25.4,25.67,0
6344,1985,4,30,1985-04-30,-0.01,-124.57,,,,25.25,25.48,0
6345,1985,5,1,1985-05-01,-0.01,-124.57,,,,25.26,25.42,0
6346,1985,5,2,1985-05-02,-0.01,-124.57,,,,25.23,25.39,0
6347,1985,5,3,1985-05-03,-0.01,-124.57,,,,25.11,25.31,0
6348,1985,5,4,1985-05-04,-0.01,-124.57,,,,24.95,25.29,0
6349,1985,5,5,1985-05-05,-0.01,-124.57,,,,25.13,25.34,0
6350,1985,5,6,1985-05-06,-0.04,-124.56,-6.1,-1.4,,25.2,25.54,0
6351,1985,5,7,1985-05-07,-0.01,-124.57,-5.2,0.6,,25.16,25.35,0
6352,1985,5,8,1985-05-08,-0.03,-124.56,-5.3,2.3,,25.23,25.35,0
6353,1985,5,9,1985-05-09,-0.03,-124.56,-3.3,-0.2,,25.25,25.43,0
6354,1985,5,10,1985-05-10,-0.03,-124.56,-5.2,1.2,,25.3,25.37,0
6355,1985,5,11,1985-05-11,-0.01,-124.57,-4.5,1.1,,25.11,25.01,0
6356,1985,5,12,1985-05-12,-0.03,-124.56,-5.8,-0.8,,24.85,24.83,0
6357,1985,5,13,1985-05-13,-0.01,-124.57,-7.1,-0.8,,24.67,24.72,0
6358,1985,5,14,1985-05-14,-0.03,-124.55,-3.7,0.8,,24.7,24.83,0
6359,1985,5,15,1985-05-15,-0.04,-124.57,-3.7,0.7,,24.8,25.17,0
6360,1985,5,16,1985-05-16,-0.03,-124.56,-5.0,2.8,,25.2,25.17,0
6361,1985,5,17,1985-05-17,-0.03,-124.56,-5.8,0.5,,24.95,25.05,0
6362,1985,5,18,1985-05-18,-0.03,-124.56,-4.6,0.4,,24.67,24.96,0
6363,1985,5,19,1985-05-19,-0.03,-124.56,-4.3,1.9,,24.73,25.03,0
6364,1985,5,20,1985-05-20,-0.01,-124.57,-4.8,2.4,,24.97,24.83,0
6365,1985,5,21,1985-05-21,-0.01,-124.57,-4.0,1.1,,25.02,24.89,0
6366,1985,5,22,1985-05-22,-0.01,-124.57,-4.8,-1.8,,24.81,24.82,0
6367,1985,5,23,1985-05-23,-0.03,-124.57,-6.6,-1.1,,24.6,24.49,0
6368,1985,5,24,1985-05-24,-0.01,-124.57,-5.6,0.8,,24.77,24.49,0
6369,1985,5,25,1985-05-25,-0.03,-124.56,-5.0,0.0,,24.63,24.54,0
6370,1985,5,26,1985-05-26,-0.01,-124.57,-5.8,0.0,,24.56,24.49,0
6371,1985,5,27,1985-05-27,-0.03,-124.56,-6.0,0.5,,24.67,24.46,0
6372,1985,5,28,1985-05-28,-0.01,-124.57,-6.2,0.7,,24.71,24.45,0
6373,1985,5,29,1985-05-29,-0.01,-124.57,-6.0,-0.2,,24.61,24.47,0
6374,1985,5,30,1985-05-30,-0.02,-124.56,-4.6,-0.8,,24.64,24.67,0
6375,1985,5,31,1985-05-31,-0.03,-124.56,-4.7,2.4,,24.95,24.89,0
6376,1985,6,1,1985-06-01,-0.03,-124.56,-4.1,2.0,,25.19,25.06,0
6377,1985,6,2,1985-06-02,-0.03,-124.56,-3.4,3.4,,25.44,25.2,0
6378,1985,6,3,1985-06-03,-0.02,-124.56,-3.6,4.5,,25.52,25.17,0
6379,1985,6,4,1985-06-04,-0.01,-124.57,-3.3,3.1,,25.31,25.16,0
6380,1985,6,5,1985-06-05,-0.03,-124.55,-3.2,2.2,,25.23,25.39,0
6381,1985,6,6,1985-06-06,-0.03,-124.56,-3.4,3.7,,25.37,25.4,0
6382,1985,6,7,1985-06-07,-0.03,-124.56,-4.1,3.7,,25.26,25.18,0
6383,1985,6,8,1985-06-08,-0.03,-124.57,-4.4,1.9,,24.95,25.09,0
6384,1985,6,9,1985-06-09,-0.03,-124.56,-3.8,2.2,,24.77,25.12,0
6385,1985,6,10,1985-06-10,-0.03,-124.55,-3.9,2.7,,24.8,25.22,0
6386,1985,6,11,1985-06-11,-0.03,-124.56,-5.8,2.3,,24.86,24.92,0
6387,1985,6,12,1985-06-12,-0.03,-124.56,-6.6,1.2,,24.67,24.68,0
6388,1985,6,13,1985-06-13,-0.03,-124.56,-7.0,1.0,,24.62,24.71,0
6389,1985,6,14,1985-06-14,-0.03,-124.55,-7.4,1.0,,24.75,24.83,0
6390,1985,6,15,1985-06-15,-0.03,-124.56,-7.4,1.2,,24.76,24.88,0
6391,1985,6,16,1985-06-16,-0.04,-124.56,-6.9,1.9,,24.63,24.67,0
6392,1985,6,17,1985-06-17,-0.04,-124.56,-6.6,2.7,,24.46,24.45,0
6393,1985,6,18,1985-06-18,-0.04,-124.56,-7.0,2.4,,24.32,24.2,0
6394,1985,6,19,1985-06-19,-0.04,-124.56,-7.1,1.9,,24.14,23.87,0
6395,1985,6,20,1985-06-20,-0.04,-124.57,-4.6,3.0,,24.03,23.73,0
6396,1985,6,21,1985-06-21,-0.04,-124.56,-5.3,2.0,,24.12,23.77,0
6397,1985,6,22,1985-06-22,-0.01,-124.57,-5.5,2.9,,24.08,23.86,0
6398,1985,6,23,1985-06-23,-0.04,-124.56,-6.1,2.3,,23.97,23.84,0
6399,1985,6,24,1985-06-24,-0.05,-124.56,-5.3,1.9,,24.1,24.12,0
6400,1985,6,25,1985-06-25,-0.04,-124.57,-5.0,2.2,,24.06,24.24,0
6401,1985,6,26,1985-06-26,-0.01,-124.57,-4.2,1.9,,24.14,24.57,0
6402,1985,6,27,1985-06-27,-0.03,-124.57,-4.5,3.4,,24.13,24.81,0
6403,1985,6,28,1985-06-28,-0.01,-124.57,-6.0,2.6,,24.34,25.43,0
6404,1985,6,29,1985-06-29,-0.05,-124.57,-6.6,0.7,,24.6,25.76,0
6405,1985,6,30,1985-06-30,-0.04,-124.57,-6.7,1.3,,24.03,24.42,0
6406,1985,7,1,1985-07-01,-0.04,-124.56,-6.3,1.6,,23.62,23.65,0
6407,1985,7,2,1985-07-02,-0.04,-124.56,-6.9,-0.9,,23.05,23.03,0
6408,1985,7,3,1985-07-03,-0.03,-124.56,-4.8,0.4,,22.95,22.84,0
6409,1985,7,4,1985-07-04,-0.03,-124.56,-4.0,1.0,,22.73,22.82,0
6410,1985,7,5,1985-07-05,-0.04,-124.56,-3.6,0.8,,22.96,22.94,0
6411,1985,7,6,1985-07-06,-0.03,-124.56,-3.3,0.8,,23.18,23.12,0
6412,1985,7,7,1985-07-07,-0.03,-124.56,-3.0,0.5,,23.02,23.11,0
6413,1985,7,8,1985-07-08,-0.03,-124.56,-2.3,0.0,,23.14,23.44,0
6414,1985,7,9,1985-07-09,-0.03,-124.56,-3.9,3.3,,23.5,23.62,0
6415,1985,7,10,1985-07-10,-0.03,-124.56,-5.7,2.5,,23.48,23.1,0
6416,1985,7,11,1985-07-11,-0.03,-124.56,-6.3,0.4,,23.28,22.91,0
6417,1985,7,12,1985-07-12,-0.01,-124.57,-6.0,1.3,,23.46,23.09,0
6418,1985,7,13,1985-07-13,-0.01,-124.57,-6.2,2.4,,23.58,23.25,0
6419,1985,7,14,1985-07-14,-0.03,-124.56,-4.5,3.8,,23.9,23.63,0
6420,1985,7,15,1985-07-15,-0.02,-124.57,-4.7,1.7,,24.07,23.94,0
6421,1985,7,16,1985-07-16,-0.02,-124.56,-5.6,2.6,,24.14,24.07,0
6422,1985,7,17,1985-07-17,-0.03,-124.57,-6.1,3.1,,24.07,24.13,0
6423,1985,7,18,1985-07-18,-0.03,-124.56,-7.3,2.3,,24.09,24.17,0
6424,1985,7,19,1985-07-19,-0.03,-124.57,-5.4,3.5,,24.0,24.17,0
